"subject" "activity" "NA"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 6 "laying"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 1 "walking"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 3 "walkingdownstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
28 2 "walkingupstairs"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 5 "standing"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 4 "sitting"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 6 "laying"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 1 "walking"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 3 "walkingdownstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
29 2 "walkingupstairs"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 5 "standing"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 4 "sitting"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 6 "laying"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 1 "walking"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 3 "walkingdownstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
30 2 "walkingupstairs"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 5 "standing"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 4 "sitting"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 6 "laying"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 1 "walking"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 3 "walkingdownstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
2 2 "walkingupstairs"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 4 "sitting"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 6 "laying"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 1 "walking"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 3 "walkingdownstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 2 "walkingupstairs"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
4 5 "standing"
